Time,Open,High,Low,Close,Volume
2021-02-26T16:50+01:00[Europe/Zurich],0.03222,0.032224,0.032199,0.032223,569.963
2021-02-26T16:51+01:00[Europe/Zurich],0.032226,0.032226,0.032183,0.032196,342.628
2021-02-26T16:52+01:00[Europe/Zurich],0.032196,0.032204,0.032093,0.032095,245.917
2021-02-26T16:53+01:00[Europe/Zurich],0.032097,0.032157,0.03209,0.0321,303.765
2021-02-26T16:54+01:00[Europe/Zurich],0.032101,0.032126,0.032085,0.032107,217.943
2021-02-26T16:55+01:00[Europe/Zurich],0.03211,0.032165,0.032101,0.032143,170.733
2021-02-26T16:56+01:00[Europe/Zurich],0.032142,0.032147,0.03212,0.032127,63.101
2021-02-26T16:57+01:00[Europe/Zurich],0.032125,0.032183,0.032124,0.032174,185.67
2021-02-26T16:58+01:00[Europe/Zurich],0.032177,0.032178,0.032144,0.032145,97.526
2021-02-26T16:59+01:00[Europe/Zurich],0.032145,0.032209,0.032141,0.0322,160.245
2021-02-26T17:00+01:00[Europe/Zurich],0.032202,0.03235,0.03219,0.03235,614.746
2021-02-26T17:01+01:00[Europe/Zurich],0.03235,0.03235,0.032239,0.032239,237.922
2021-02-26T17:02+01:00[Europe/Zurich],0.032239,0.03229,0.032233,0.032234,451.98
2021-02-26T17:03+01:00[Europe/Zurich],0.032235,0.032264,0.032226,0.032244,127.774
2021-02-26T17:04+01:00[Europe/Zurich],0.032245,0.032261,0.032186,0.032188,227.399
2021-02-26T17:05+01:00[Europe/Zurich],0.03219,0.032224,0.032181,0.0322,417.698
2021-02-26T17:06+01:00[Europe/Zurich],0.032196,0.032196,0.032139,0.032154,239.552
2021-02-26T17:07+01:00[Europe/Zurich],0.032152,0.032264,0.03214,0.032243,333.07
2021-02-26T17:08+01:00[Europe/Zurich],0.032244,0.032244,0.032171,0.032172,200.629
2021-02-26T17:09+01:00[Europe/Zurich],0.032172,0.032216,0.032153,0.032153,168.97
2021-02-26T17:10+01:00[Europe/Zurich],0.032155,0.032169,0.032121,0.032136,227.806
2021-02-26T17:11+01:00[Europe/Zurich],0.032136,0.032161,0.032131,0.032132,174.852
2021-02-26T17:12+01:00[Europe/Zurich],0.032132,0.032157,0.032094,0.032114,346.348
2021-02-26T17:13+01:00[Europe/Zurich],0.032118,0.032131,0.032111,0.032118,91.383
2021-02-26T17:14+01:00[Europe/Zurich],0.032118,0.032123,0.032095,0.032122,166.698
2021-02-26T17:15+01:00[Europe/Zurich],0.032122,0.032134,0.032096,0.032128,177.664
2021-02-26T17:16+01:00[Europe/Zurich],0.032128,0.032139,0.032113,0.032135,144.57
2021-02-26T17:17+01:00[Europe/Zurich],0.032139,0.032184,0.032126,0.032158,350.447
2021-02-26T17:18+01:00[Europe/Zurich],0.032158,0.032211,0.032148,0.032175,213.811
2021-02-26T17:19+01:00[Europe/Zurich],0.032178,0.03224,0.032177,0.032178,734.098
2021-02-26T17:20+01:00[Europe/Zurich],0.032183,0.032233,0.032173,0.032215,182.836
2021-02-26T17:21+01:00[Europe/Zurich],0.032212,0.032221,0.032172,0.032175,218.192
2021-02-26T17:22+01:00[Europe/Zurich],0.032175,0.032224,0.032172,0.032208,383.52
2021-02-26T17:23+01:00[Europe/Zurich],0.032209,0.032252,0.0322,0.032229,279.379
2021-02-26T17:24+01:00[Europe/Zurich],0.03223,0.032248,0.032172,0.032207,610.533
2021-02-26T17:25+01:00[Europe/Zurich],0.032207,0.032208,0.032173,0.032183,326.663
2021-02-26T17:26+01:00[Europe/Zurich],0.032183,0.032261,0.032167,0.032259,222.195
2021-02-26T17:27+01:00[Europe/Zurich],0.032261,0.032275,0.032229,0.032262,296.984
2021-02-26T17:28+01:00[Europe/Zurich],0.032262,0.032332,0.032257,0.032332,241.205
2021-02-26T17:29+01:00[Europe/Zurich],0.032333,0.032357,0.03232,0.032321,496.893
2021-02-26T17:30+01:00[Europe/Zurich],0.03232,0.032353,0.032316,0.032334,195.709
2021-02-26T17:31+01:00[Europe/Zurich],0.032333,0.032344,0.032307,0.032317,380.502
2021-02-26T17:32+01:00[Europe/Zurich],0.032318,0.032323,0.032286,0.03229,206.827
2021-02-26T17:33+01:00[Europe/Zurich],0.03229,0.032295,0.032268,0.032295,112.455
2021-02-26T17:34+01:00[Europe/Zurich],0.032296,0.032306,0.032286,0.032299,169.076
2021-02-26T17:35+01:00[Europe/Zurich],0.032298,0.032301,0.032279,0.032283,208.644
2021-02-26T17:36+01:00[Europe/Zurich],0.03228,0.032287,0.032255,0.032268,201.288
2021-02-26T17:37+01:00[Europe/Zurich],0.032269,0.032269,0.032241,0.032251,177.986
2021-02-26T17:38+01:00[Europe/Zurich],0.032249,0.032258,0.032234,0.032256,241.527
2021-02-26T17:39+01:00[Europe/Zurich],0.03226,0.032295,0.032253,0.032276,259.149
2021-02-26T17:40+01:00[Europe/Zurich],0.032276,0.032297,0.032268,0.032271,241.776
2021-02-26T17:41+01:00[Europe/Zurich],0.03227,0.032294,0.032268,0.032292,268.189
2021-02-26T17:42+01:00[Europe/Zurich],0.032292,0.032302,0.03228,0.03228,89.137
2021-02-26T17:43+01:00[Europe/Zurich],0.03228,0.032292,0.032266,0.032273,199.933
2021-02-26T17:44+01:00[Europe/Zurich],0.032272,0.032282,0.032259,0.03227,229.72
2021-02-26T17:45+01:00[Europe/Zurich],0.032271,0.032275,0.03225,0.032255,328.933
2021-02-26T17:46+01:00[Europe/Zurich],0.032255,0.03227,0.03225,0.032253,172.717
2021-02-26T17:47+01:00[Europe/Zurich],0.032252,0.032258,0.03225,0.032258,115.673
2021-02-26T17:48+01:00[Europe/Zurich],0.032259,0.032271,0.032246,0.032246,250.475
2021-02-26T17:49+01:00[Europe/Zurich],0.032246,0.032246,0.032186,0.032188,458.639
2021-02-26T17:50+01:00[Europe/Zurich],0.032189,0.032195,0.032151,0.032161,205.721
2021-02-26T17:51+01:00[Europe/Zurich],0.032161,0.032173,0.032139,0.03217,237.963
2021-02-26T17:52+01:00[Europe/Zurich],0.03217,0.032174,0.032161,0.032168,97.826
2021-02-26T17:53+01:00[Europe/Zurich],0.032169,0.032184,0.032164,0.03217,107.691
2021-02-26T17:54+01:00[Europe/Zurich],0.032171,0.032181,0.03215,0.03215,97.397
2021-02-26T17:55+01:00[Europe/Zurich],0.03215,0.032176,0.032144,0.032161,157.598
2021-02-26T17:56+01:00[Europe/Zurich],0.032163,0.032187,0.032162,0.032179,97.504
2021-02-26T17:57+01:00[Europe/Zurich],0.032178,0.032204,0.032152,0.032204,186.281
2021-02-26T17:58+01:00[Europe/Zurich],0.032205,0.032238,0.032205,0.032235,265.758
2021-02-26T17:59+01:00[Europe/Zurich],0.032236,0.032291,0.032209,0.032212,284.069
2021-02-26T18:00+01:00[Europe/Zurich],0.032211,0.032239,0.032199,0.032233,203.18
2021-02-26T18:01+01:00[Europe/Zurich],0.032233,0.032279,0.032229,0.032252,245.262
2021-02-26T18:02+01:00[Europe/Zurich],0.032252,0.032275,0.032233,0.032237,96.524
2021-02-26T18:03+01:00[Europe/Zurich],0.032241,0.032258,0.032225,0.032251,135.779
2021-02-26T18:04+01:00[Europe/Zurich],0.03225,0.03225,0.032183,0.03221,351.989
2021-02-26T18:05+01:00[Europe/Zurich],0.032209,0.03224,0.032175,0.032221,412.024
2021-02-26T18:06+01:00[Europe/Zurich],0.03222,0.032307,0.03222,0.032306,294.166
2021-02-26T18:07+01:00[Europe/Zurich],0.032306,0.032308,0.032266,0.032287,153.336
2021-02-26T18:08+01:00[Europe/Zurich],0.032287,0.032318,0.03228,0.03231,144.069
2021-02-26T18:09+01:00[Europe/Zurich],0.032307,0.032315,0.032267,0.032273,115.364
2021-02-26T18:10+01:00[Europe/Zurich],0.03228,0.032303,0.032269,0.032273,101.167
2021-02-26T18:11+01:00[Europe/Zurich],0.032272,0.032289,0.032232,0.032276,441.263
2021-02-26T18:12+01:00[Europe/Zurich],0.032274,0.032331,0.032274,0.032321,351.49
2021-02-26T18:13+01:00[Europe/Zurich],0.032312,0.032314,0.032234,0.032256,307.378
2021-02-26T18:14+01:00[Europe/Zurich],0.032254,0.032256,0.032215,0.032224,179.342
2021-02-26T18:15+01:00[Europe/Zurich],0.032225,0.03223,0.032172,0.032199,335.784
2021-02-26T18:16+01:00[Europe/Zurich],0.032199,0.032249,0.032191,0.032248,127.027
2021-02-26T18:17+01:00[Europe/Zurich],0.032247,0.032259,0.032216,0.032247,158.066
2021-02-26T18:18+01:00[Europe/Zurich],0.032246,0.03228,0.032246,0.032248,113.234
2021-02-26T18:19+01:00[Europe/Zurich],0.032247,0.032286,0.032243,0.032286,195.676
2021-02-26T18:20+01:00[Europe/Zurich],0.032286,0.032295,0.032256,0.032278,186.847
2021-02-26T18:21+01:00[Europe/Zurich],0.032278,0.032291,0.032271,0.032291,76.472
2021-02-26T18:22+01:00[Europe/Zurich],0.03229,0.03229,0.032242,0.032253,169.94
2021-02-26T18:23+01:00[Europe/Zurich],0.032253,0.032279,0.032244,0.032279,107.781
2021-02-26T18:24+01:00[Europe/Zurich],0.032278,0.032312,0.03226,0.032263,755.198
2021-02-26T18:25+01:00[Europe/Zurich],0.032262,0.032275,0.032246,0.032252,265.996
2021-02-26T18:26+01:00[Europe/Zurich],0.032251,0.032258,0.032203,0.032203,266.452
2021-02-26T18:27+01:00[Europe/Zurich],0.032214,0.03223,0.03218,0.032184,221.975
2021-02-26T18:28+01:00[Europe/Zurich],0.032183,0.032186,0.032139,0.032143,295.249
2021-02-26T18:29+01:00[Europe/Zurich],0.032143,0.032175,0.032138,0.032175,225.054
2021-02-26T18:30+01:00[Europe/Zurich],0.032175,0.032186,0.032137,0.032144,266.505
2021-02-26T18:31+01:00[Europe/Zurich],0.032146,0.032176,0.032138,0.032157,258.2
2021-02-26T18:32+01:00[Europe/Zurich],0.032157,0.032168,0.032128,0.03214,289.115
2021-02-26T18:33+01:00[Europe/Zurich],0.032138,0.032157,0.032127,0.032134,168.928
2021-02-26T18:34+01:00[Europe/Zurich],0.032132,0.032169,0.032131,0.032164,107.926
2021-02-26T18:35+01:00[Europe/Zurich],0.032165,0.032186,0.032162,0.032175,153.48
2021-02-26T18:36+01:00[Europe/Zurich],0.032174,0.032174,0.032135,0.032135,198.096
2021-02-26T18:37+01:00[Europe/Zurich],0.032133,0.032139,0.032111,0.032126,488.197
2021-02-26T18:38+01:00[Europe/Zurich],0.032126,0.032126,0.032093,0.032097,277.276
2021-02-26T18:39+01:00[Europe/Zurich],0.032093,0.032093,0.032042,0.032052,316.837
2021-02-26T18:40+01:00[Europe/Zurich],0.032048,0.032075,0.032042,0.032052,243.774
2021-02-26T18:41+01:00[Europe/Zurich],0.03205,0.032068,0.032016,0.032047,573.525
2021-02-26T18:42+01:00[Europe/Zurich],0.032044,0.032099,0.032043,0.032088,235.579
2021-02-26T18:43+01:00[Europe/Zurich],0.032082,0.032082,0.03206,0.032067,345.852
2021-02-26T18:44+01:00[Europe/Zurich],0.032066,0.032076,0.032012,0.03202,392.682
2021-02-26T18:45+01:00[Europe/Zurich],0.032015,0.032029,0.031994,0.031994,353.323
2021-02-26T18:46+01:00[Europe/Zurich],0.031993,0.031993,0.031924,0.031943,348.427
2021-02-26T18:47+01:00[Europe/Zurich],0.031939,0.03194,0.031888,0.031916,312.512
2021-02-26T18:48+01:00[Europe/Zurich],0.031917,0.031917,0.031864,0.031869,196.092
2021-02-26T18:49+01:00[Europe/Zurich],0.031868,0.031967,0.031863,0.031967,181.076
2021-02-26T18:50+01:00[Europe/Zurich],0.031964,0.031976,0.031945,0.031945,141.381
2021-02-26T18:51+01:00[Europe/Zurich],0.031945,0.031988,0.031943,0.031973,131.441
2021-02-26T18:52+01:00[Europe/Zurich],0.031973,0.031993,0.031943,0.031963,146.297
2021-02-26T18:53+01:00[Europe/Zurich],0.031963,0.031967,0.031915,0.031922,157.415
2021-02-26T18:54+01:00[Europe/Zurich],0.031923,0.031923,0.031859,0.031874,323.334
2021-02-26T18:55+01:00[Europe/Zurich],0.031882,0.03191,0.031859,0.031905,293.073
2021-02-26T18:56+01:00[Europe/Zurich],0.031905,0.031918,0.031863,0.031918,298.201
2021-02-26T18:57+01:00[Europe/Zurich],0.031918,0.03192,0.03189,0.031907,144.786
2021-02-26T18:58+01:00[Europe/Zurich],0.031902,0.031905,0.031878,0.031879,109.5
2021-02-26T18:59+01:00[Europe/Zurich],0.03188,0.031913,0.031866,0.03189,214.479
2021-02-26T19:00+01:00[Europe/Zurich],0.031888,0.032003,0.031888,0.031993,304.837
2021-02-26T19:01+01:00[Europe/Zurich],0.031994,0.032002,0.031967,0.03197,137.838
2021-02-26T19:02+01:00[Europe/Zurich],0.03197,0.031981,0.031946,0.031969,143.421
2021-02-26T19:03+01:00[Europe/Zurich],0.031966,0.031999,0.031964,0.03198,79.099
2021-02-26T19:04+01:00[Europe/Zurich],0.03198,0.032004,0.031969,0.032,205.598
2021-02-26T19:05+01:00[Europe/Zurich],0.031998,0.032014,0.031971,0.031972,302.407
2021-02-26T19:06+01:00[Europe/Zurich],0.031972,0.031975,0.031908,0.031909,192.44
2021-02-26T19:07+01:00[Europe/Zurich],0.031908,0.031908,0.03188,0.031905,239.471
2021-02-26T19:08+01:00[Europe/Zurich],0.031906,0.031915,0.0319,0.031906,189.821
2021-02-26T19:09+01:00[Europe/Zurich],0.031905,0.031929,0.031895,0.03191,113.437
2021-02-26T19:10+01:00[Europe/Zurich],0.031913,0.031945,0.031905,0.031945,105.02
2021-02-26T19:11+01:00[Europe/Zurich],0.031946,0.031954,0.031929,0.031944,91.469
2021-02-26T19:12+01:00[Europe/Zurich],0.031944,0.031963,0.03194,0.031962,86.236
2021-02-26T19:13+01:00[Europe/Zurich],0.031962,0.031965,0.031933,0.031935,106.957
2021-02-26T19:14+01:00[Europe/Zurich],0.031934,0.03194,0.031929,0.031931,76.495
2021-02-26T19:15+01:00[Europe/Zurich],0.031928,0.031939,0.031919,0.031924,103.204
2021-02-26T19:16+01:00[Europe/Zurich],0.031923,0.031925,0.03191,0.03191,100.878
2021-02-26T19:17+01:00[Europe/Zurich],0.031911,0.031952,0.031908,0.031925,337.868
